ResourceID,Geometric Place Expression,External Dataset,External Entity,External Dataset Resource Name,Place Name,Name Type,External Resource Site Class,External Resource Site Type,External Resource Count,Cultural Period Type,Cultural Sub-period Type,Remark,Remark Type,External Entity
d64042b5-dea5-4654-abc0-995c2149721b,POINT (91.49768333 46.10931667),Khovd University Survey,"[{'resourceId': '99d2f041-7dfc-436b-9922-0a8643e97897', 'ontologyProperty': '', 'resourceXresourceId': '', 'inverseOntologyProperty': ''}]",KU-0095,"""Эрэгнэг уулын""",Toponym,Burial Site,Khemceg Burial,1,Bronze Age,Early Bronze Age,,,99d2f041-7dfc-436b-9922-0a8643e97897
abf05cf3-d7d6-4016-89b4-3ef5b465d37f,POINT (91.72958333 48.14198333),Khovd University Survey,"[{'resourceId': '99d2f041-7dfc-436b-9922-0a8643e97897', 'ontologyProperty': '', 'resourceXresourceId': '', 'inverseOntologyProperty': ''}]",KU-0096,"""Норжин хайрханы хадны зураг""",Toponym,Rock Art/Stone Inscription Site,Petroglyph,1,Undetermined,,,,99d2f041-7dfc-436b-9922-0a8643e97897
47b3175d-724c-4344-a1c5-3172ba23776d,POINT (91.20663333 46.42663333),Khovd University Survey,"[{'resourceId': '99d2f041-7dfc-436b-9922-0a8643e97897', 'ontologyProperty': '', 'resourceXresourceId': '', 'inverseOntologyProperty': ''}]",KU-0097,"""Гаалиан Бичигт хадны зураг""",Toponym,Rock Art/Stone Inscription Site,Rock Painting,1,Undetermined,,"""The type is not clear""",General Description,99d2f041-7dfc-436b-9922-0a8643e97897
428c2eb2-7a81-4207-bb01-dc1a101d0c53,POINT (91.11080556 48.42172222),Khovd University Survey,"[{'resourceId': '99d2f041-7dfc-436b-9922-0a8643e97897', 'ontologyProperty': '', 'resourceXresourceId': '', 'inverseOntologyProperty': ''}]",KU-0098,"""Хөшөөн бэлийн хадны зураг""",Toponym,Rock Art/Stone Inscription Site,Rock Painting,1,Undetermined,,"""The type is not clear""",General Description,99d2f041-7dfc-436b-9922-0a8643e97897
0e8830cf-b1c0-4e58-8e61-1350714ebc90,POINT (91.95243333 47.34725),Khovd University Survey,"[{'resourceId': '99d2f041-7dfc-436b-9922-0a8643e97897', 'ontologyProperty': '', 'resourceXresourceId': '', 'inverseOntologyProperty': ''}]",KU-0100,"""Нүхэн өтгийн хадны зураг""",Toponym,Rock Art/Stone Inscription Site,Rock Painting,1,Undetermined,,"""The type is not clear""",General Description,99d2f041-7dfc-436b-9922-0a8643e97897
210fb4db-88e9-44aa-a4e8-0b6dfc5d119c,POINT (91.51855 47.33541667),Khovd University Survey,"[{'resourceId': '99d2f041-7dfc-436b-9922-0a8643e97897', 'ontologyProperty': '', 'resourceXresourceId': '', 'inverseOntologyProperty': ''}]",KU-0101,"""Хойт Сэнхэрийн агуйн зосон зургууд""",Toponym,Rock Art/Stone Inscription Site,Rock Painting,1,Undetermined,,"""Also type 1.4 as Stone Age occupation in Cave is mentioned""",General Description,99d2f041-7dfc-436b-9922-0a8643e97897
c6d421d0-7ca1-4884-81f5-a09ef1ffb935,POINT (91.74655 48.15501667),Khovd University Survey,"[{'resourceId': '99d2f041-7dfc-436b-9922-0a8643e97897', 'ontologyProperty': '', 'resourceXresourceId': '', 'inverseOntologyProperty': ''}]",KU-0103,"""Чандмань хар үзүүрийн хадны зураг""",Toponym,Rock Art/Stone Inscription Site,Petroglyph,1,Undetermined,,"""Also types 1.1 and 1.3 are mentioned""",General Description,99d2f041-7dfc-436b-9922-0a8643e97897
d44ed410-90bf-4d84-84b4-38abc02b45eb,POINT (92.28943333 46.5901),Khovd University Survey,"[{'resourceId': '99d2f041-7dfc-436b-9922-0a8643e97897', 'ontologyProperty': '', 'resourceXresourceId': '', 'inverseOntologyProperty': ''}]",KU-0106,"""Баянзүрхийн буган чулуун хөшөөд""",Toponym,Stone Stele/Memorial Stone Monument,Deer Stone,1,Bronze Age,,,,99d2f041-7dfc-436b-9922-0a8643e97897
be048233-93d4-42ff-a855-fcfb3146e861,POINT (92.08233333 46.61688333),Khovd University Survey,"[{'resourceId': '99d2f041-7dfc-436b-9922-0a8643e97897', 'ontologyProperty': '', 'resourceXresourceId': '', 'inverseOntologyProperty': ''}]",KU-0107,"""Улаан бунхны буган чулуун хөшөөд""",Toponym,Stone Stele/Memorial Stone Monument,Deer Stone,1,Bronze Age,,,,99d2f041-7dfc-436b-9922-0a8643e97897
38b6bba0-68f1-46ec-9cbe-9294564d4042,POINT (92.09681667 46.6634),Khovd University Survey,"[{'resourceId': '99d2f041-7dfc-436b-9922-0a8643e97897', 'ontologyProperty': '', 'resourceXresourceId': '', 'inverseOntologyProperty': ''}]",KU-0108,"""Нууртын довын буган чулуун хөшөөд""",Toponym,Stone Stele/Memorial Stone Monument,Deer Stone,1,Bronze Age,,,,99d2f041-7dfc-436b-9922-0a8643e97897
a3ce9a10-fd10-446d-9b7d-a8585aa025e6,POINT (92.02141667 46.83293333),Khovd University Survey,"[{'resourceId': '99d2f041-7dfc-436b-9922-0a8643e97897', 'ontologyProperty': '', 'resourceXresourceId': '', 'inverseOntologyProperty': ''}]",KU-0111,"""Их тошинтын амны буган чулуун хөшөө""",Toponym,Stone Stele/Memorial Stone Monument,Deer Stone,1,Bronze Age,,,,99d2f041-7dfc-436b-9922-0a8643e97897
1e5806bc-0c0a-4bf7-8545-3bde1f87d12a,POINT (91.71019444 48.78286111),Khovd University Survey,"[{'resourceId': '99d2f041-7dfc-436b-9922-0a8643e97897', 'ontologyProperty': '', 'resourceXresourceId': '', 'inverseOntologyProperty': ''}]",KU-0114,"""Адуун чулууны бэлийн буган чулуун хөшөө""",Toponym,Stone Stele/Memorial Stone Monument,Deer Stone,1,Bronze Age,,,,99d2f041-7dfc-436b-9922-0a8643e97897
cf29997f-1adc-4c52-aa25-da5912b88847,POINT (91.83027778 48.81238889),Khovd University Survey,"[{'resourceId': '99d2f041-7dfc-436b-9922-0a8643e97897', 'ontologyProperty': '', 'resourceXresourceId': '', 'inverseOntologyProperty': ''}]",KU-0115,"""Бүрдийн нуурын буган чулуун хөшөөд""",Toponym,Stone Stele/Memorial Stone Monument,Deer Stone,2,Bronze Age,,"""It could be more than 2 features""",General Description,99d2f041-7dfc-436b-9922-0a8643e97897
bf3ef3b8-9ff8-45f8-8d0a-489494736bec,POINT (91.82148333 48.12371667),Khovd University Survey,"[{'resourceId': '99d2f041-7dfc-436b-9922-0a8643e97897', 'ontologyProperty': '', 'resourceXresourceId': '', 'inverseOntologyProperty': ''}]",KU-0116,"""Хонгиогийн голын Баян-Энгэрийн буган чулуун хөшөөд""",Toponym,Stone Stele/Memorial Stone Monument,Deer Stone,2,Bronze Age,,"""It could be more than 2 features""",General Description,99d2f041-7dfc-436b-9922-0a8643e97897
835ac3bd-000b-484a-a58d-e7372f680197,POINT (93.1355 47.30008333),Khovd University Survey,"[{'resourceId': '99d2f041-7dfc-436b-9922-0a8643e97897', 'ontologyProperty': '', 'resourceXresourceId': '', 'inverseOntologyProperty': ''}]",KU-0117,"""Чулуутын огтрогын буган чулуун хөшөөд""",Toponym,Stone Stele/Memorial Stone Monument,Deer Stone,2,Bronze Age,,"""It could be more than 2 features""",General Description,99d2f041-7dfc-436b-9922-0a8643e97897
dda242e6-300e-4355-8a97-a66a1fd202e4,POINT (92.73108333 47.77872222),Khovd University Survey,"[{'resourceId': '99d2f041-7dfc-436b-9922-0a8643e97897', 'ontologyProperty': '', 'resourceXresourceId': '', 'inverseOntologyProperty': ''}]",KU-0118,"""Бүдүүний улааны шилийн баруун энгэрийн буган чулуун хөшөө""",Toponym,Stone Stele/Memorial Stone Monument,Deer Stone,1,Bronze Age,,,,99d2f041-7dfc-436b-9922-0a8643e97897
de114299-6f80-46f8-8194-983f26b931df,POINT (91.4336 48.50461111),Khovd University Survey,"[{'resourceId': '99d2f041-7dfc-436b-9922-0a8643e97897', 'ontologyProperty': '', 'resourceXresourceId': '', 'inverseOntologyProperty': ''}]",KU-0119,"""Хар-Усны буган чулуун хөшөө""",Toponym,Stone Stele/Memorial Stone Monument,Deer Stone,1,Bronze Age,,,,99d2f041-7dfc-436b-9922-0a8643e97897
69168442-2dc3-4fbe-ac9d-dba895570f89,POINT (92.13238889 47.50986111),Khovd University Survey,"[{'resourceId': '99d2f041-7dfc-436b-9922-0a8643e97897', 'ontologyProperty': '', 'resourceXresourceId': '', 'inverseOntologyProperty': ''}]",KU-0120,"""Хороо үзүүрийн буган чулуун хөшөөд""",Toponym,Stone Stele/Memorial Stone Monument,Deer Stone,2,Bronze Age,,"""clearly visable in Maxar, probably looted""",General Description,99d2f041-7dfc-436b-9922-0a8643e97897
22328580-15e0-45e2-a910-589dc0853ebf,POINT (92.4341 46.94886667),Khovd University Survey,"[{'resourceId': '99d2f041-7dfc-436b-9922-0a8643e97897', 'ontologyProperty': '', 'resourceXresourceId': '', 'inverseOntologyProperty': ''}]",KU-0121,"""Тавтын хөтлийн буган чулуун хөшөөд""",Toponym,Stone Stele/Memorial Stone Monument,Deer Stone,5,Bronze Age,,,,99d2f041-7dfc-436b-9922-0a8643e97897
1164e5a6-798f-4dc3-b934-d203e5a23c89,POINT (91.61555556 47.51266667),Khovd University Survey,"[{'resourceId': '99d2f041-7dfc-436b-9922-0a8643e97897', 'ontologyProperty': '', 'resourceXresourceId': '', 'inverseOntologyProperty': ''}]",KU-0122,"""Хужирт өвдөгийн буган чулуун хөшөөд""",Toponym,Stone Stele/Memorial Stone Monument,Deer Stone,2,Bronze Age,,"""It could be more than 2 features""",General Description,99d2f041-7dfc-436b-9922-0a8643e97897
8e875cfb-7b4c-4027-8655-1c83ddde7e05,POINT (91.18416667 46.06833333),Khovd University Survey,"[{'resourceId': '99d2f041-7dfc-436b-9922-0a8643e97897', 'ontologyProperty': '', 'resourceXresourceId': '', 'inverseOntologyProperty': ''}]",KU-0123 A,"""Давдагийн хөтлийн буган чулуун хөшөөд, хиригсүүр""",Toponym,Stone Stele/Memorial Stone Monument,Deer Stone,13,Bronze Age,,"""The number of features is not clear""",General Description,99d2f041-7dfc-436b-9922-0a8643e97897
a421c61e-bff3-4f27-a9ec-3fd606406e55,POINT (91.18416667 46.06833333),Khovd University Survey,"[{'resourceId': '99d2f041-7dfc-436b-9922-0a8643e97897', 'ontologyProperty': '', 'resourceXresourceId': '', 'inverseOntologyProperty': ''}]",KU-0123 B,"""Давдагийн хөтлийн буган чулуун хөшөөд, хиригсүүр""",Toponym,Burial Site,Khirigsuur,13,Bronze Age,,"""The number of features is not clear""",General Description,99d2f041-7dfc-436b-9922-0a8643e97897
6b353cfd-9d56-464c-a2eb-41b5596c3ec4,POINT (91.67730556 48.91619444),Khovd University Survey,"[{'resourceId': '99d2f041-7dfc-436b-9922-0a8643e97897', 'ontologyProperty': '', 'resourceXresourceId': '', 'inverseOntologyProperty': ''}]",KU-0124,"""Шүүтийн тохойн буган чулуун хөшөөд""",Toponym,Stone Stele/Memorial Stone Monument,Deer Stone,2,Bronze Age,,"""It could be more than 2 features""",General Description,99d2f041-7dfc-436b-9922-0a8643e97897
f4e8a2ef-c97f-4e81-8e92-f67a3280f6fd,POINT (91.5067 47.9417),Khovd University Survey,"[{'resourceId': '99d2f041-7dfc-436b-9922-0a8643e97897', 'ontologyProperty': '', 'resourceXresourceId': '', 'inverseOntologyProperty': ''}]",KU-0125,"""Баянбулагийн буган чулуун хөшөөд""",Toponym,Stone Stele/Memorial Stone Monument,Deer Stone,2,Bronze Age,,"""It could be more than 2 features""",General Description,99d2f041-7dfc-436b-9922-0a8643e97897
301653b9-0dd9-4b19-b3a1-66b5544ddd98,POINT (92.33225 46.0248),Khovd University Survey,"[{'resourceId': '99d2f041-7dfc-436b-9922-0a8643e97897', 'ontologyProperty': '', 'resourceXresourceId': '', 'inverseOntologyProperty': ''}]",KU-0126,"""Ямаан-Усны хадны зураг""",Toponym,Rock Art/Stone Inscription Site,Petroglyph,,Undetermined,,,,99d2f041-7dfc-436b-9922-0a8643e97897
28782183-cf1d-456d-889a-96d8f3e3e9aa,POINT (91.63461667 48.00651667),Khovd University Survey,"[{'resourceId': '99d2f041-7dfc-436b-9922-0a8643e97897', 'ontologyProperty': '', 'resourceXresourceId': '', 'inverseOntologyProperty': ''}]",KU-0127,"""Баатархайрханы хадны зураг""",Toponym,Rock Art/Stone Inscription Site,Petroglyph,,Undetermined,,,,99d2f041-7dfc-436b-9922-0a8643e97897
bfd65dd7-5fcd-4aaa-9e5f-762b7631a017,POINT (91.67956667 48.11495),Khovd University Survey,"[{'resourceId': '99d2f041-7dfc-436b-9922-0a8643e97897', 'ontologyProperty': '', 'resourceXresourceId': '', 'inverseOntologyProperty': ''}]",KU-0128,"""Бэрх уулын Дончингийн сайрын хадны зураг""",Toponym,Rock Art/Stone Inscription Site,Petroglyph,,Undetermined,,,,99d2f041-7dfc-436b-9922-0a8643e97897
de0a4a94-7966-4e73-83d4-48fd9ef95a47,POINT (91.95243333 47.34725),Khovd University Survey,"[{'resourceId': '99d2f041-7dfc-436b-9922-0a8643e97897', 'ontologyProperty': '', 'resourceXresourceId': '', 'inverseOntologyProperty': ''}]",KU-0129,"""Нүхэн өтөгийн хадны зураг""",Toponym,Rock Art/Stone Inscription Site,Petroglyph,,Undetermined,,,,99d2f041-7dfc-436b-9922-0a8643e97897
83796821-e84b-4097-9115-5012ef4208c8,POINT (91.96494444 47.36219444),Khovd University Survey,"[{'resourceId': '99d2f041-7dfc-436b-9922-0a8643e97897', 'ontologyProperty': '', 'resourceXresourceId': '', 'inverseOntologyProperty': ''}]",KU-0130,"""Хойт Хясааны хадны зураг""",Toponym,Rock Art/Stone Inscription Site,Petroglyph,,Undetermined,,,,99d2f041-7dfc-436b-9922-0a8643e97897
01723bab-5968-4a06-9276-d8012c6703c9,POINT (91.95344444 47.31972222),Khovd University Survey,"[{'resourceId': '99d2f041-7dfc-436b-9922-0a8643e97897', 'ontologyProperty': '', 'resourceXresourceId': '', 'inverseOntologyProperty': ''}]",KU-0131,"""Бор өвдөгийн хадны зураг""",Toponym,Rock Art/Stone Inscription Site,Petroglyph,,Undetermined,,,,99d2f041-7dfc-436b-9922-0a8643e97897
76dce59c-c5f2-4db5-bd85-870548d392c7,POINT (91.93619444 47.30611111),Khovd University Survey,"[{'resourceId': '99d2f041-7dfc-436b-9922-0a8643e97897', 'ontologyProperty': '', 'resourceXresourceId': '', 'inverseOntologyProperty': ''}]",KU-0132,"""Бага баавайн хадны зураг""",Toponym,Rock Art/Stone Inscription Site,Petroglyph,,Undetermined,,,,99d2f041-7dfc-436b-9922-0a8643e97897
3901de4c-fe38-47ee-ae5b-73f5a2ab448d,POINT (92.90952778 47.33627778),Khovd University Survey,"[{'resourceId': '99d2f041-7dfc-436b-9922-0a8643e97897', 'ontologyProperty': '', 'resourceXresourceId': '', 'inverseOntologyProperty': ''}]",KU-0133,"""Ар Тарвагатайн амны хадны зураг""",Toponym,Rock Art/Stone Inscription Site,Petroglyph,,Undetermined,,,,99d2f041-7dfc-436b-9922-0a8643e97897
dc1acbbe-63db-4074-9901-56c04b661aa5,POINT (91.97911111 47.31316667),Khovd University Survey,"[{'resourceId': '99d2f041-7dfc-436b-9922-0a8643e97897', 'ontologyProperty': '', 'resourceXresourceId': '', 'inverseOntologyProperty': ''}]",KU-0134,"""Ар их Өлийн өлхөн өтөгийн хадны зураг""",Toponym,Rock Art/Stone Inscription Site,Petroglyph,,Undetermined,,,,99d2f041-7dfc-436b-9922-0a8643e97897
5d3f7365-5464-4881-a136-b7087006998e,POINT (91.97247222 47.32491667),Khovd University Survey,"[{'resourceId': '99d2f041-7dfc-436b-9922-0a8643e97897', 'ontologyProperty': '', 'resourceXresourceId': '', 'inverseOntologyProperty': ''}]",KU-0135,"""Ар их Өлийн толгойн хадны зураг""",Toponym,Rock Art/Stone Inscription Site,Petroglyph,,Undetermined,,,,99d2f041-7dfc-436b-9922-0a8643e97897
a8b99b39-7d4c-4328-84bc-171f8f1fe3c2,POINT (92.25046667 47.41016667),Khovd University Survey,"[{'resourceId': '99d2f041-7dfc-436b-9922-0a8643e97897', 'ontologyProperty': '', 'resourceXresourceId': '', 'inverseOntologyProperty': ''}]",KU-0136,"""Алаг толгойн хадны зураг""",Toponym,Rock Art/Stone Inscription Site,Petroglyph,,Undetermined,,,,99d2f041-7dfc-436b-9922-0a8643e97897
3b43f6bf-6e13-4657-92e5-ed096f4a07fb,POINT (91.20663333 46.42663333),Khovd University Survey,"[{'resourceId': '99d2f041-7dfc-436b-9922-0a8643e97897', 'ontologyProperty': '', 'resourceXresourceId': '', 'inverseOntologyProperty': ''}]",KU-0137,"""Гаалийн бичигт хадны зураг""",Toponym,Rock Art/Stone Inscription Site,Petroglyph,,Undetermined,,,,99d2f041-7dfc-436b-9922-0a8643e97897
d7838792-0585-4547-8fe7-156778e0cd7a,POINT (92.16783333 47.17535),Khovd University Survey,"[{'resourceId': '99d2f041-7dfc-436b-9922-0a8643e97897', 'ontologyProperty': '', 'resourceXresourceId': '', 'inverseOntologyProperty': ''}]",KU-0138,"""Оцгийн хадны зураг""",Toponym,Rock Art/Stone Inscription Site,Petroglyph,,Undetermined,,,,99d2f041-7dfc-436b-9922-0a8643e97897
de78b05e-cb31-4568-b6a2-fc27747d0e72,POINT (92.25123333 47.42111111),Khovd University Survey,"[{'resourceId': '99d2f041-7dfc-436b-9922-0a8643e97897', 'ontologyProperty': '', 'resourceXresourceId': '', 'inverseOntologyProperty': ''}]",KU-0139,"""Талын харын үзүүрийн хадны зураг""",Toponym,Rock Art/Stone Inscription Site,Petroglyph,,Undetermined,,,,99d2f041-7dfc-436b-9922-0a8643e97897
8bfa21b2-5053-414d-be00-9230b7923e09,POINT (92.46780556 47.60027778),Khovd University Survey,"[{'resourceId': '99d2f041-7dfc-436b-9922-0a8643e97897', 'ontologyProperty': '', 'resourceXresourceId': '', 'inverseOntologyProperty': ''}]",KU-0140,"""Тулга харын хадны зураг""",Toponym,Rock Art/Stone Inscription Site,Petroglyph,,Undetermined,,,,99d2f041-7dfc-436b-9922-0a8643e97897
a09378af-8481-4871-8d2c-4e4299b764ab,POINT (91.93144444 47.34002778),Khovd University Survey,"[{'resourceId': '99d2f041-7dfc-436b-9922-0a8643e97897', 'ontologyProperty': '', 'resourceXresourceId': '', 'inverseOntologyProperty': ''}]",KU-0141,"""Сайрын амны хадны зураг""",Toponym,Rock Art/Stone Inscription Site,Petroglyph,,Undetermined,,,,99d2f041-7dfc-436b-9922-0a8643e97897
7be33894-c5d5-453e-9fce-15c08a14c82e,POINT (92.48213889 47.59533333),Khovd University Survey,"[{'resourceId': '99d2f041-7dfc-436b-9922-0a8643e97897', 'ontologyProperty': '', 'resourceXresourceId': '', 'inverseOntologyProperty': ''}]",KU-0142,"""Хар эргийн хадны зураг""",Toponym,Rock Art/Stone Inscription Site,Petroglyph,,Undetermined,,,,99d2f041-7dfc-436b-9922-0a8643e97897
70667ec1-912a-4a30-86aa-4aefb322af7f,POINT (91.72958333 48.14198333),Khovd University Survey,"[{'resourceId': '99d2f041-7dfc-436b-9922-0a8643e97897', 'ontologyProperty': '', 'resourceXresourceId': '', 'inverseOntologyProperty': ''}]",KU-0143,"""Норжин хайрханы хадны зураг""",Toponym,Rock Art/Stone Inscription Site,Petroglyph,,Undetermined,,,,99d2f041-7dfc-436b-9922-0a8643e97897
e79ed8d4-33d2-4a15-aad5-dc63580908a0,POINT (92.2547 47.41016667),Khovd University Survey,"[{'resourceId': '99d2f041-7dfc-436b-9922-0a8643e97897', 'ontologyProperty': '', 'resourceXresourceId': '', 'inverseOntologyProperty': ''}]",KU-0144,"""Баянтүмбийн хадны зураг""",Toponym,Rock Art/Stone Inscription Site,Petroglyph,,Undetermined,,,,99d2f041-7dfc-436b-9922-0a8643e97897
d6999b8d-a019-4c03-8077-0e6f92bf58a7,POINT (91.18663889 48.54408333),Khovd University Survey,"[{'resourceId': '99d2f041-7dfc-436b-9922-0a8643e97897', 'ontologyProperty': '', 'resourceXresourceId': '', 'inverseOntologyProperty': ''}]",KU-0145,"""Харганатын хадны зураг""",Toponym,Rock Art/Stone Inscription Site,Petroglyph,,Undetermined,,,,99d2f041-7dfc-436b-9922-0a8643e97897
be1596a3-217c-4649-9281-91b4708d7fd5,POINT (91.11080556 48.42172222),Khovd University Survey,"[{'resourceId': '99d2f041-7dfc-436b-9922-0a8643e97897', 'ontologyProperty': '', 'resourceXresourceId': '', 'inverseOntologyProperty': ''}]",KU-0146,"""Хөшөөн бэлийн хадны зураг""",Toponym,Rock Art/Stone Inscription Site,Petroglyph,,Undetermined,,,,99d2f041-7dfc-436b-9922-0a8643e97897
bbf07e73-7cb7-44e1-b244-38b00e6872e5,POINT (92.06666667 46.41666667),Khovd University Survey,"[{'resourceId': '99d2f041-7dfc-436b-9922-0a8643e97897', 'ontologyProperty': '', 'resourceXresourceId': '', 'inverseOntologyProperty': ''}]",KU-0147,"""Харгайтын бэлчирийн тамга тэмдэг""",Toponym,Rock Art/Stone Inscription Site,Inscription/Tamga,,Undetermined,,,,99d2f041-7dfc-436b-9922-0a8643e97897
7c598fa2-25b2-4b79-beb8-41def180c705,POINT (91.18343333 46.0611),Khovd University Survey,"[{'resourceId': '99d2f041-7dfc-436b-9922-0a8643e97897', 'ontologyProperty': '', 'resourceXresourceId': '', 'inverseOntologyProperty': ''}]",KU-0148,"""Хатуу хөтөлийн хадны зураг""",Toponym,Rock Art/Stone Inscription Site,Rock Painting,,Undetermined,,,,99d2f041-7dfc-436b-9922-0a8643e97897
649a3e71-abbb-4ee5-8db3-c42bf10e4d97,POINT (92.96583333 47.62369444),Khovd University Survey,"[{'resourceId': '99d2f041-7dfc-436b-9922-0a8643e97897', 'ontologyProperty': '', 'resourceXresourceId': '', 'inverseOntologyProperty': ''}]",KU-0149,"""Хүйтэн хошууны үзүүрийн хадны зураг""",Toponym,Rock Art/Stone Inscription Site,Rock Painting,,Undetermined,,,,99d2f041-7dfc-436b-9922-0a8643e97897
36cbcfb6-2c50-4943-97ce-74112b49dbff,POINT (90.86333333 48.42852778),Khovd University Survey,"[{'resourceId': '99d2f041-7dfc-436b-9922-0a8643e97897', 'ontologyProperty': '', 'resourceXresourceId': '', 'inverseOntologyProperty': ''}]",KU-0150,"""Шаврын амны өвөлжөөний хадны зураг""",Toponym,Rock Art/Stone Inscription Site,Rock Painting,,Undetermined,,,,99d2f041-7dfc-436b-9922-0a8643e97897
506c1e81-40e8-4a42-9aab-8e6a40e27381,POINT (91.79843333 48.68803333),Khovd University Survey,"[{'resourceId': '99d2f041-7dfc-436b-9922-0a8643e97897', 'ontologyProperty': '', 'resourceXresourceId': '', 'inverseOntologyProperty': ''}]",KU-0151 A,"""Бөжгирийн хадны зураг, бичээс""",Toponym,Rock Art/Stone Inscription Site,Rock Painting,,Undetermined,,,,99d2f041-7dfc-436b-9922-0a8643e97897
